race_key,v0_1_main_evaluation_eligible,final_candidate_present,final_strict_complete_member,final_prediction_feature_eligible,final_base_role,migration_status,reason_codes
20250321_23_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_02_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_02_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_05_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_08_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_18_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_18_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_21_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250322_24_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250323_06_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250323_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250323_24_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250324_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_01_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_02_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_02_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_07_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_08_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_10_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250325_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_07_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_08_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_09_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_20_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_20_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_23_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250326_23_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250327_03_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250327_04_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250327_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250327_09_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250327_20_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250327_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_04_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_07_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_09_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_20_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250328_24_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_05_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_06_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_18_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_18_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_19_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250329_20_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_06_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_08_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_08_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_18_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_18_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_19_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250330_23_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_02_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_06_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_15_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250331_24_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250401_02_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250401_10_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250401_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250401_12_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250401_19_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250401_19_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250402_01_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250402_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250402_10_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250402_18_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_01_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_01_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_13_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_15_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250403_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_01_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_02_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_09_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_12_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_22_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250404_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250405_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250405_07_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250405_13_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250405_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_01_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_04_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_09_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_20_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_23_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250406_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_08_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_15_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_17_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_19_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_22_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250407_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_08_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_14_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_14_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_17_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250408_19_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_03_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_08_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_13_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_15_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250409_24_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250410_15_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250410_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250410_19_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250410_19_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250410_23_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250410_24_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250411_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250411_08_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250411_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250411_21_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250411_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250411_24_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_08_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_20_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250412_21_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250413_02_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250413_15_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250413_22_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250413_23_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_04_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_09_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_12_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250414_24_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20250415_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
